id,lab,casenumber,agency,agency2,collectiondate,datereceived,datecompleted,waterbody,sitename,sitedescription,gnisid,latitude,longitude,datum,watertemp,elevation,statename,county,huc,hucname,commonname,species,speciescode,itistsn,numbercollected,collectionmethod,specimen,numbertested,pathogentested,prelimassay,prelimpoolstested,prelimpoolsdetected,corrobassay,corrobpoolstested,corrobpoolsdetected,pathogendetected
3033741,Lower Columbia River Fish Health Center,LO2004-22,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,11/13/2003,11/13/2003,5/12/2004,Eagle Creek,,Salmon-Huckleberry Wilderness,1167853,45.2966,-122.0901,WGS84,,,Oregon,Clackamas County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,32,Electro shocking,Kidney,30,Edwardsiella ictaluri,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3033742,Lower Columbia River Fish Health Center,LO2004-22,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,11/13/2003,11/13/2003,5/12/2004,Eagle Creek,,Salmon-Huckleberry Wilderness,1167853,45.2966,-122.0901,WGS84,,,Oregon,Clackamas County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,32,Electro shocking,Kidney,30,Edwardsiella tarda,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3033743,Lower Columbia River Fish Health Center,LO2004-22,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,11/13/2003,11/13/2003,5/12/2004,Eagle Creek,,Salmon-Huckleberry Wilderness,1167853,45.2966,-122.0901,WGS84,,,Oregon,Clackamas County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,32,Electro shocking,Kidney,30,Citrobacter freundii,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3033744,Lower Columbia River Fish Health Center,LO2004-22,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,11/13/2003,11/13/2003,5/12/2004,Eagle Creek,,Salmon-Huckleberry Wilderness,1167853,45.2966,-122.0901,WGS84,,,Oregon,Clackamas County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,32,Electro shocking,Kidney,30,Flavobacterium psychrophilum,Tryptone Yeast Extract Salts Agar,30,,Not Applicable,,,None
3033745,Lower Columbia River Fish Health Center,LO2004-22,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,11/13/2003,11/13/2003,5/12/2004,Eagle Creek,,Salmon-Huckleberry Wilderness,1167853,45.2966,-122.0901,WGS84,,,Oregon,Clackamas County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,32,Electro shocking,Kidney,30,Flavobacterium columnaris,Tryptone Yeast Extract Salts Agar,30,,Not Applicable,,,None
3033746,Lower Columbia River Fish Health Center,LO2004-22,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,11/13/2003,11/13/2003,5/12/2004,Eagle Creek,,Salmon-Huckleberry Wilderness,1167853,45.2966,-122.0901,WGS84,,,Oregon,Clackamas County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,32,Electro shocking,Kidney,7,Renibacterium salmoninarum,Enzyme-linked immunosorbant Assay,7,4,Polymerase Chain Reaction,2,2,Renibacterium salmoninarum
3033747,Lower Columbia River Fish Health Center,LO2004-22,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,11/13/2003,11/13/2003,5/12/2004,Eagle Creek,,Salmon-Huckleberry Wilderness,1167853,45.2966,-122.0901,WGS84,,,Oregon,Clackamas County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,32,Electro shocking,Kidney,12,Renibacterium salmoninarum,Enzyme-linked immunosorbant Assay,2,1,Polymerase Chain Reaction,1,1,Renibacterium salmoninarum
3033748,Lower Columbia River Fish Health Center,LO2004-22,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,11/13/2003,11/13/2003,5/12/2004,Eagle Creek,,Salmon-Huckleberry Wilderness,1167853,45.2966,-122.0901,WGS84,,,Oregon,Clackamas County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,32,Electro shocking,Cranial Elements,32,Myxobolus cerebralis,Pepsin/Trypsin Digest,1,,Not Applicable,,,None
3033749,Lower Columbia River Fish Health Center,LO2004-22,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,11/13/2003,11/13/2003,5/12/2004,Eagle Creek,,Salmon-Huckleberry Wilderness,1167853,45.2966,-122.0901,WGS84,,,Oregon,Clackamas County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,32,Electro shocking,Hind-Gut,5,Ceratomyxa shasta,Wet Mount of Posterior Intestine,5,,Not Applicable,,,None
3033813,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Pyloric Caeca/Spleen/Kidney,30,Infectious Hematopoietic Necrosis Virus,EPC/CHSE-214 Cell Culture,10,,Not Applicable,,,None
3033814,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Pyloric Caeca/Spleen/Kidney,30,Infectious Pancreatic Necrosis Virus,EPC/CHSE-214 Cell Culture,10,,Not Applicable,,,None
3033815,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Pyloric Caeca/Spleen/Kidney,30,Oncorhynchus Masou Virus,EPC/CHSE-214 Cell Culture,10,,Not Applicable,,,None
3033816,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Pyloric Caeca/Spleen/Kidney,30,Viral Hemorrhagic Septicemia Virus,EPC/CHSE-214 Cell Culture,10,,Not Applicable,,,None
3033817,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Pyloric Caeca/Spleen/Kidney,30,Infectious Salmon Anemia Virus,EPC/CHSE-214 Cell Culture,10,,Not Applicable,,,None
3033818,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Kidney,30,Yersinia ruckeri,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3033819,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Kidney,30,Aeromonas salmonicida,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3033820,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Kidney,30,Edwardsiella ictaluri,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3033821,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Kidney,30,Edwardsiella tarda,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3033822,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Kidney,30,Citrobacter freundii,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3033823,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Kidney,30,Flavobacterium psychrophilum,Tryptone Yeast Extract Salts Agar,30,,Not Applicable,,,None
3033824,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Kidney,30,Flavobacterium columnaris,Tryptone Yeast Extract Salts Agar,30,,Not Applicable,,,None
3033825,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Kidney,9,Renibacterium salmoninarum,Enzyme-linked immunosorbant Assay,9,6,Polymerase Chain Reaction,3,,None
3033826,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Cranial Elements,30,Myxobolus cerebralis,Pepsin/Trypsin Digest,1,,Not Applicable,,,None
3033827,Lower Columbia River Fish Health Center,LO2004-50,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,rainbow trout,Oncorhynchus mykiss,RBT,161989,30,Screw Trap,Hind-Gut,10,Ceratomyxa shasta,Wet Mount of Posterior Intestine,1,,Not Applicable,,,None
3033828,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Pyloric Caeca/Spleen/Kidney,4,Infectious Hematopoietic Necrosis Virus,EPC/CHSE-214 Cell Culture,1,,Not Applicable,,,None
3033829,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Pyloric Caeca/Spleen/Kidney,4,Infectious Pancreatic Necrosis Virus,EPC/CHSE-214 Cell Culture,1,,Not Applicable,,,None
3033830,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Pyloric Caeca/Spleen/Kidney,4,Oncorhynchus Masou Virus,EPC/CHSE-214 Cell Culture,1,,Not Applicable,,,None
3033831,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Pyloric Caeca/Spleen/Kidney,4,Viral Hemorrhagic Septicemia Virus,EPC/CHSE-214 Cell Culture,1,,Not Applicable,,,None
3033832,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Pyloric Caeca/Spleen/Kidney,4,Infectious Salmon Anemia Virus,EPC/CHSE-214 Cell Culture,1,,Not Applicable,,,None
3033833,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Pyloric Caeca/Spleen/Kidney,3,Infectious Hematopoietic Necrosis Virus,EPC/CHSE-214 Cell Culture,1,,Not Applicable,,,None
3033834,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Pyloric Caeca/Spleen/Kidney,3,Infectious Pancreatic Necrosis Virus,EPC/CHSE-214 Cell Culture,1,,Not Applicable,,,None
3033835,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Pyloric Caeca/Spleen/Kidney,3,Oncorhynchus Masou Virus,EPC/CHSE-214 Cell Culture,1,,Not Applicable,,,None
3033836,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Pyloric Caeca/Spleen/Kidney,3,Viral Hemorrhagic Septicemia Virus,EPC/CHSE-214 Cell Culture,1,,Not Applicable,,,None
3033837,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Pyloric Caeca/Spleen/Kidney,3,Infectious Salmon Anemia Virus,EPC/CHSE-214 Cell Culture,1,,Not Applicable,,,None
3033838,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Kidney,7,Renibacterium salmoninarum,Enzyme-linked immunosorbant Assay,7,4,Polymerase Chain Reaction,3,,None
3033839,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Kidney,7,Yersinia ruckeri,Brain-Heart Infusion Agar Culture,7,,Not Applicable,,,None
3033840,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Kidney,7,Aeromonas salmonicida,Brain-Heart Infusion Agar Culture,7,,Not Applicable,,,None
3033841,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Kidney,7,Edwardsiella ictaluri,Brain-Heart Infusion Agar Culture,7,,Not Applicable,,,None
3033842,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Kidney,7,Edwardsiella tarda,Brain-Heart Infusion Agar Culture,7,,Not Applicable,,,None
3033843,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Kidney,7,Citrobacter freundii,Brain-Heart Infusion Agar Culture,7,,Not Applicable,,,None
3033844,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Kidney,7,Flavobacterium psychrophilum,Tryptone Yeast Extract Salts Agar,7,,Not Applicable,,,None
3033845,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Kidney,7,Flavobacterium columnaris,Tryptone Yeast Extract Salts Agar,7,,Not Applicable,,,None
3033846,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Cranial Elements,7,Myxobolus cerebralis,Pepsin/Trypsin Digest,1,,Not Applicable,,,None
3033847,Lower Columbia River Fish Health Center,LO2004-51,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,7,Screw Trap,Hind-Gut,7,Ceratomyxa shasta,Wet Mount of Posterior Intestine,1,,Not Applicable,,,None
3033848,Lower Columbia River Fish Health Center,LO2004-52,Confederated Tribes of the Warm Springs,Natural Resources Department,3/30/2004,3/30/2004,4/29/2005,Shitike Creek,,Lumber Mill,1149410,44.7648,-121.2365,WGS84,,,Oregon,Jefferson County,17070306,Lower Deschutes,longnose dace,Rhinichthys cataractae,LDC,163384,1,Screw Trap,Spleen/Kidney,1,Infectious Hematopoietic Necrosis Virus,EPC/CHSE-214 Cell Culture,1,,Not Applicable,,,None
